Type,Product,Started Date,Completed Date,Description,Amount,Fee,Currency,State,Balance
Transfer,Current,2024-10-01 15:57:15,2024-10-01 15:57:15,From RON Savings account,150,0,RON,COMPLETED,215.73
Deposit,Current,2024-10-01 16:01:29,2024-10-01 16:01:29,Payment from GRAWE ROMANIA ASIGURARE SA,5071.58,0,RON,COMPLETED,5287.31
Card Payment,Current,2024-09-30 16:02:25,2024-10-01 16:19:21,OMV,-14.67,0,RON,COMPLETED,5272.64
Transfer,Current,2024-10-01 16:31:55,2024-10-01 16:31:55,Savings Vault topup,-5050,0,RON,COMPLETED,222.64
Transfer,Current,2024-10-02 11:17:49,2024-10-02 11:17:49,From RON Savings account,50,0,RON,COMPLETED,272.64
Transfer,Current,2024-10-02 11:18:39,2024-10-02 11:18:40,Transfer to ELENA-GEORGIANA SULEA,-40,0,RON,COMPLETED,232.64
Card Payment,Current,2024-10-01 15:57:38,2024-10-02 16:26:20,TSV,-150.05,0,RON,COMPLETED,82.59
Card Payment,Current,2024-10-01 8:55:50,2024-10-02 16:27:35,Mega Image,-15.68,0,RON,COMPLETED,66.91
Card Payment,Current,2024-10-01 12:21:27,2024-10-02 16:32:41,La Mamica Catering,-18,0,RON,COMPLETED,48.91
Card Payment,Current,2024-10-01 21:39:34,2024-10-02 16:33:29,McDonald's,-18,0,RON,COMPLETED,30.91
Card Payment,Current,2024-10-01 21:55:49,2024-10-02 16:33:29,McDonald's,-8,0,RON,COMPLETED,22.91
Transfer,Current,2024-10-02 16:43:26,2024-10-02 16:43:26,From RON Savings account,50,0,RON,COMPLETED,72.91
Transfer,Current,2024-10-02 16:49:52,2024-10-02 16:49:52,From RON Savings account,50,0,RON,COMPLETED,122.91
Transfer,Current,2024-10-03 12:31:22,2024-10-03 12:31:22,Transfer from MATEI-DAVID-STEFAN ZICHISANU,50,0,RON,COMPLETED,172.91
Transfer,Current,2024-10-03 14:53:01,2024-10-03 14:57:00,To Mioara Simona Cristescu,-25,0,RON,COMPLETED,147.91
Card Payment,Current,2024-10-02 9:46:38,2024-10-03 15:52:14,Mega Image,-9.05,0,RON,COMPLETED,138.86
Card Payment,Current,2024-10-02 16:50:04,2024-10-03 17:21:39,PENNY,-54.27,0,RON,COMPLETED,84.59
ATM,Current,2024-10-02 13:32:44,2024-10-03 17:26:08,"Cash withdrawal at Hotel Magurele, Str. Atom",-10,0,RON,COMPLETED,74.59
Deposit,Current,2024-10-03 19:52:15,2024-10-03 19:52:16,Payment from CRISTEA IONUT GABRIEL,50,0,RON,COMPLETED,124.59
Transfer,Current,2024-10-04 11:16:56,2024-10-04 11:16:56,From RON Savings account,200,0,RON,COMPLETED,324.59
Transfer,Current,2024-10-04 12:19:33,2024-10-04 12:19:33,From RON Savings account,1.18,0,RON,COMPLETED,325.77
Transfer,Current,2024-10-04 12:21:25,2024-10-04 12:21:26,From RON Savings account,25,0,RON,COMPLETED,350.77
ATM,Current,2024-10-04 11:17:22,2024-10-04 16:08:43,Cash withdrawal at B-dul. Iuliu Maniu Nr. 67,-200,5,RON,COMPLETED,145.77
Card Payment,Current,2024-10-03 22:04:18,2024-10-04 16:28:11,Mega Image,-4.09,0,RON,COMPLETED,141.68
Card Payment,Current,2024-10-03 21:15:57,2024-10-04 16:31:30,Superbet,-50,0,RON,COMPLETED,91.68
Transfer,Current,2024-10-04 18:04:01,2024-10-04 18:04:01,From RON Savings account,75,0,RON,COMPLETED,166.68
Deposit,Current,2024-10-04 20:56:06,2024-10-04 20:56:06,Payment from CRISTEA IONUT GABRIEL,20,0,RON,COMPLETED,186.68
Transfer,Current,2024-10-05 10:46:06,2024-10-05 10:46:06,From RON Savings account,900,0,RON,COMPLETED,1086.68
Transfer,Current,2024-10-05 10:53:42,2024-10-05 10:53:42,From RON Savings account,1000,0,RON,COMPLETED,2086.68
Card Payment,Current,2024-10-04 18:07:10,2024-10-05 14:29:58,Mega Image,-11.37,0,RON,COMPLETED,2075.31
Card Payment,Current,2024-10-04 12:23:01,2024-10-05 14:31:20,Decathlon,-89.98,0,RON,COMPLETED,1985.33
Card Payment,Current,2024-10-04 20:57:19,2024-10-05 14:48:13,Superbet,-20,0,RON,COMPLETED,1965.33
Card Payment,Current,2024-10-05 10:56:12,2024-10-06 11:13:02,Viajes Transvia Tours,-1045.95,10.46,RON,COMPLETED,908.92
Card Payment,Current,2024-10-06 0:40:33,2024-10-06 11:31:05,YEGO,-31.23,0.31,RON,COMPLETED,877.38
Card Payment,Current,2024-10-06 1:22:51,2024-10-06 11:44:44,YEGO,-26.3,0.26,RON,COMPLETED,850.82
Card Payment,Current,2024-10-05 22:40:54,2024-10-06 12:42:57,YEGO,-8.07,0.08,RON,COMPLETED,842.67
Card Payment,Current,2024-10-05 23:52:30,2024-10-06 13:12:28,Fadi Doner Kebab,-37.36,0.37,RON,COMPLETED,804.94
Card Payment,Current,2024-10-05 16:59:48,2024-10-06 13:20:35,Ale-Hop,-164.37,1.64,RON,COMPLETED,638.93
Transfer,Current,2024-10-07 2:05:02,2024-10-07 2:05:02,Savings Vault topup,-495,0,RON,COMPLETED,143.93
Transfer,Current,2024-10-07 5:32:37,2024-10-07 5:32:37,From RON Savings account,95,0,RON,COMPLETED,238.93
Transfer,Current,2024-10-07 10:15:11,2024-10-07 10:15:11,Transfer to MATEI-DAVID-STEFAN ZICHISANU,-12,0,RON,COMPLETED,226.93
Transfer,Current,2024-10-07 11:49:05,2024-10-07 11:51:28,To Andrei Stefan Cristescu,-37,0,RON,COMPLETED,189.93
Card Payment,Current,2024-10-06 17:43:52,2024-10-07 12:09:32,Cine 4d Mar Rojo,-29.89,0.3,RON,COMPLETED,159.74
Card Payment,Current,2024-10-06 10:54:39,2024-10-07 12:54:47,Center City Lockers,-64.26,0.64,RON,COMPLETED,94.84
Deposit,Current,2024-10-07 13:58:08,2024-10-07 13:58:09,Payment from CRISTEA IONUT GABRIEL,50,0,RON,COMPLETED,144.84
Transfer,Current,2024-10-07 14:05:45,2024-10-07 14:05:45,From RON Savings account,10,0,RON,COMPLETED,154.84
Card Payment,Current,2024-10-04 18:30:52,2024-10-07 14:26:03,CFR Călători,-35.7,0,RON,COMPLETED,119.14
Deposit,Current,2024-10-07 18:00:07,2024-10-07 18:00:07,Payment from CRISTEA IONUT GABRIEL,100,0,RON,COMPLETED,219.14
Deposit,Current,2024-10-07 20:45:11,2024-10-07 20:45:12,Payment from CRISTEA IONUT GABRIEL,100,0,RON,COMPLETED,319.14
Transfer,Current,2024-10-07 22:48:15,2024-10-07 22:48:15,From RON Savings account,40,0,RON,COMPLETED,359.14
Transfer,Current,2024-10-07 23:11:46,2024-10-07 23:11:46,Savings Vault topup,-25,0,RON,COMPLETED,334.14
Transfer,Current,2024-10-08 1:56:57,2024-10-08 1:56:58,From RON Savings account,25,0,RON,COMPLETED,359.14
Transfer,Current,2024-10-08 1:57:38,2024-10-08 1:57:38,Transfer to DAVID-MIHAI MORAR,-20,0,RON,COMPLETED,339.14
Transfer,Current,2024-10-08 13:44:54,2024-10-08 13:44:54,From RON Savings account,101,0,RON,COMPLETED,440.14
Card Payment,Current,2024-10-04 20:31:02,2024-10-08 14:39:59,OFresh Vending Solutions,-10,0,RON,COMPLETED,430.14
Card Payment,Current,2024-10-04 18:13:20,2024-10-08 14:42:17,Metrorex,-3,0,RON,COMPLETED,427.14
Card Payment,Current,2024-10-07 5:33:00,2024-10-08 14:56:30,Uber,-45.93,0,RON,COMPLETED,381.21
Card Payment,Current,2024-10-07 14:00:35,2024-10-08 14:57:22,Superbet,-50,0,RON,COMPLETED,331.21
Card Payment,Current,2024-10-07 23:07:54,2024-10-08 15:19:09,TSV,-5.49,0,RON,COMPLETED,325.72
Card Payment,Current,2024-10-07 14:06:08,2024-10-08 15:19:25,Mega Image,-5.99,0,RON,COMPLETED,319.73
Card Payment,Current,2024-10-07 19:32:19,2024-10-08 16:34:45,Superbet,-100,0,RON,COMPLETED,219.73
Card Payment,Current,2024-10-07 20:58:01,2024-10-08 16:34:55,Superbet,-100,0,RON,COMPLETED,119.73
Transfer,Current,2024-10-08 17:23:26,2024-10-08 17:23:26,From RON Savings account,350,0,RON,COMPLETED,469.73
Transfer,Current,2024-10-08 18:06:54,2024-10-08 18:06:54,Transfer from ANDREEA IONESCU,50,0,RON,COMPLETED,519.73
Transfer,Current,2024-10-08 18:44:35,2024-10-08 18:44:35,From RON Savings account,25,0,RON,COMPLETED,544.73
Transfer,Current,2024-10-08 18:44:42,2024-10-08 18:44:42,From RON Savings account,25,0,RON,COMPLETED,569.73
Transfer,Current,2024-10-09 9:22:44,2024-10-09 9:22:44,From RON Savings account,150,0,RON,COMPLETED,719.73
Card Payment,Current,2024-10-08 18:52:36,2024-10-09 15:28:28,PENNY,-66.4,0,RON,COMPLETED,653.33
Card Payment,Current,2024-10-07 22:50:33,2024-10-09 15:29:48,Koksal Bread is Life,-12,0,RON,COMPLETED,641.33
Card Payment,Current,2024-10-08 17:28:42,2024-10-09 15:30:43,Motor Rider Center,-350,0,RON,COMPLETED,291.33
Card Payment,Current,2024-10-08 13:45:21,2024-10-09 16:00:25,Nugosu.gg,-99.91,0,RON,COMPLETED,191.42
Card Payment,Current,2024-10-08 17:37:12,2024-10-09 17:10:45,Patiseria Radu Vodă,-2.5,0,RON,COMPLETED,188.92
Transfer,Current,2024-10-09 17:28:40,2024-10-09 17:28:40,From RON Savings account,10,0,RON,COMPLETED,198.92
Transfer,Current,2024-10-09 17:28:54,2024-10-09 17:30:05,To Andrei Stefan Cristescu,-46,0,RON,COMPLETED,152.92
CARD_CREDIT,Current,2024-10-09 18:04:09,2024-10-09 18:04:09,superbet.ro,100,0,RON,COMPLETED,252.92
Transfer,Current,2024-10-09 18:04:43,2024-10-09 18:04:44,Transfer to IONUT-GABRIEL CRISTEA,-50,0,RON,COMPLETED,202.92
Transfer,Current,2024-10-09 18:04:57,2024-10-09 18:04:57,Savings Vault topup,-10,0,RON,COMPLETED,192.92
Card Payment,Current,2024-10-09 11:19:42,2024-10-10 15:47:16,Magazin mixt,-2,0,RON,COMPLETED,190.92
Card Payment,Current,2024-10-09 9:47:13,2024-10-10 16:42:58,TSV,-150.17,0,RON,COMPLETED,40.75
Transfer,Current,2024-10-10 20:22:15,2024-10-10 20:22:15,From RON Savings account,50,0,RON,COMPLETED,90.75
Transfer,Current,2024-10-10 20:23:52,2024-10-10 20:23:52,Savings Vault topup,-40,0,RON,COMPLETED,50.75
Transfer,Current,2024-10-11 11:46:21,2024-10-11 11:46:21,From RON Savings account,90,0,RON,COMPLETED,140.75
Card Payment,Current,2024-10-10 19:00:36,2024-10-11 15:46:22,PENNY,-17.87,0,RON,COMPLETED,122.88
Card Payment,Current,2024-10-10 20:22:32,2024-10-11 16:28:44,Socului kebap,-29,0,RON,COMPLETED,93.88
CARD_CREDIT,Current,2024-10-12 3:16:06,2024-10-12 3:16:06,superbet.ro,200,0,RON,COMPLETED,293.88
Transfer,Current,2024-10-12 7:33:09,2024-10-12 7:33:09,Transfer to IONUT-GABRIEL CRISTEA,-100,0,RON,COMPLETED,193.88
Transfer,Current,2024-10-12 14:03:46,2024-10-12 14:03:46,Savings Vault topup,-100,0,RON,COMPLETED,93.88
Deposit,Current,2024-10-12 21:45:06,2024-10-12 21:45:07,Payment from CRISTEA IONUT GABRIEL,100,0,RON,COMPLETED,193.88
Transfer,Current,2024-10-12 22:50:53,2024-10-12 22:50:53,From RON Savings account,150,0,RON,COMPLETED,343.88
Deposit,Current,2024-10-13 14:41:10,2024-10-13 14:41:10,Payment from CRISTEA IONUT GABRIEL,100,0,RON,COMPLETED,443.88
Card Payment,Current,2024-10-12 22:24:26,2024-10-13 15:30:19,Superbet,-100,0,RON,COMPLETED,343.88
Card Payment,Current,2024-10-11 11:51:24,2024-10-13 15:40:18,Horia Hulubei National Institute of Physics and Nuclear Engineering,-19,0,RON,COMPLETED,324.88
Card Payment,Current,2024-10-12 22:52:33,2024-10-13 16:12:22,TSV,-150.38,0,RON,COMPLETED,174.5
Transfer,Current,2024-10-13 16:19:18,2024-10-13 16:19:19,From RON Savings account,10,0,RON,COMPLETED,184.5
Transfer,Current,2024-10-13 17:30:44,2024-10-13 17:30:44,From RON Savings account,41,0,RON,COMPLETED,225.5
Deposit,Current,2024-10-14 11:37:06,2024-10-14 11:37:06,Payment from CRISTEA IONUT GABRIEL,20,0,RON,COMPLETED,245.5
Card Payment,Current,2024-10-13 1:12:37,2024-10-14 15:09:58,Superbet,-20,0,RON,COMPLETED,225.5
Card Payment,Current,2024-10-13 14:50:06,2024-10-14 15:11:36,Superbet,-100,0,RON,COMPLETED,125.5
Deposit,Current,2024-10-14 18:10:08,2024-10-14 18:10:12,Top-up by *7150,1500,0,RON,COMPLETED,1625.5
Transfer,Current,2024-10-14 18:10:50,2024-10-14 18:10:50,Savings Vault topup,-1500,0,RON,COMPLETED,125.5
Card Payment,Current,2024-10-13 8:44:50,2024-10-14 18:22:25,Dallmayr,-3,0,RON,COMPLETED,122.5
Card Payment,Current,2024-10-13 17:32:55,2024-10-14 18:23:12,Art Burger Srl,-31.8,0,RON,COMPLETED,90.7
Deposit,Current,2024-10-15 10:56:36,2024-10-15 10:56:37,Payment from CRISTEA IONUT GABRIEL,100,0,RON,COMPLETED,190.7
Transfer,Current,2024-10-15 12:28:01,2024-10-15 12:28:01,From RON Savings account,100,0,RON,COMPLETED,290.7
Card Payment,Current,2024-10-14 18:22:53,2024-10-15 15:55:20,Art Burger Srl,-33.3,0,RON,COMPLETED,257.4
Card Payment,Current,2024-10-11 20:40:21,2024-10-15 16:13:59,Ph Baneasa,-34.9,0,RON,COMPLETED,222.5
Card Payment,Current,2024-10-14 13:16:16,2024-10-15 16:28:00,Mega Image,-8.28,0,RON,COMPLETED,214.22
Transfer,Current,2024-10-15 17:16:11,2024-10-15 17:16:11,From RON Savings account,50,0,RON,COMPLETED,264.22
Deposit,Current,2024-10-15 17:58:02,2024-10-15 17:58:27,Top-up by *6771,2742,0,RON,COMPLETED,3006.22
Transfer,Current,2024-10-15 17:58:40,2024-10-15 17:58:40,Savings Vault topup,-2750,0,RON,COMPLETED,256.22
Deposit,Current,2024-10-16 10:46:16,2024-10-16 10:46:17,Payment from CRISTEA IONUT GABRIEL,200,0,RON,COMPLETED,456.22
Transfer,Current,2024-10-16 11:24:11,2024-10-16 11:24:11,Savings Vault topup,-50,0,RON,COMPLETED,406.22
Transfer,Current,2024-10-16 11:24:24,2024-10-16 11:26:15,To Andrei Stefan Cristescu,-50,0,RON,COMPLETED,356.22
Card Payment,Current,2024-10-15 10:57:28,2024-10-16 15:29:54,Superbet,-100,0,RON,COMPLETED,256.22
Card Payment,Current,2024-10-15 12:28:43,2024-10-16 15:30:22,Superbet,-100,0,RON,COMPLETED,156.22
Transfer,Current,2024-10-16 16:15:55,2024-10-16 16:15:55,From RON Savings account,450,0,RON,COMPLETED,606.22
Card Payment,Current,2024-10-15 17:17:27,2024-10-16 17:13:24,Art Burger Srl,-33.3,0,RON,COMPLETED,572.92
Card Payment,Current,2024-10-16 16:18:31,2024-10-17 10:52:38,Huel,-458.16,0,RON,COMPLETED,114.76
Card Payment,Current,2024-10-16 10:48:57,2024-10-17 15:57:07,Superbet,-100,0,RON,COMPLETED,14.76
Card Payment,Current,2024-10-16 0:01:45,2024-10-17 15:58:08,Mega Image,-7.39,0,RON,COMPLETED,7.37
Transfer,Current,2024-10-17 21:53:11,2024-10-17 21:53:12,From RON Savings account,1.49,0,RON,COMPLETED,8.86
Transfer,Current,2024-10-17 21:57:41,2024-10-17 21:57:41,From RON Savings account,20,0,RON,COMPLETED,28.86
Transfer,Current,2024-10-17 21:58:04,2024-10-17 21:58:05,Transfer to ANDREI-VLAD IONESCU,-20,0,RON,COMPLETED,8.86
Transfer,Current,2024-10-18 11:16:19,2024-10-18 11:16:19,From RON Savings account,30,0,RON,COMPLETED,38.86
Card Payment,Current,2024-10-17 21:54:05,2024-10-18 14:51:44,Mega Image,-8.59,0,RON,COMPLETED,30.27
Transfer,Current,2024-10-18 17:56:15,2024-10-18 17:56:15,From RON Savings account,10,0,RON,COMPLETED,40.27
Transfer,Current,2024-10-18 17:56:20,2024-10-18 17:56:21,From RON Savings account,90,0,RON,COMPLETED,130.27
Transfer,Current,2024-10-18 22:38:46,2024-10-18 22:38:46,From RON Savings account,160,0,RON,COMPLETED,290.27
Transfer,Current,2024-10-18 23:31:47,2024-10-18 23:31:47,From RON Savings account,30,0,RON,COMPLETED,320.27
Transfer,Current,2024-10-18 23:39:36,2024-10-18 23:39:36,Transfer from DAVID-MIHAI MORAR,80,0,RON,COMPLETED,400.27
Transfer,Current,2024-10-19 3:36:26,2024-10-19 3:36:26,Savings Vault topup,-40,0,RON,COMPLETED,360.27
Card Payment,Current,2024-10-18 11:42:51,2024-10-19 14:18:24,Dallmayr,-5,0,RON,COMPLETED,355.27
Card Payment,Current,2024-10-18 22:39:10,2024-10-19 14:19:37,Petrom,-160.14,0,RON,COMPLETED,195.13
Card Payment,Current,2024-10-18 17:56:44,2024-10-19 14:47:03,Superbet,-100,0,RON,COMPLETED,95.13
Card Payment,Current,2024-10-18 23:32:45,2024-10-19 14:48:05,Mega Image,-24.7,0,RON,COMPLETED,70.43
Transfer,Current,2024-10-19 19:37:13,2024-10-19 19:37:13,From RON Savings account,15,0,RON,COMPLETED,85.43
Deposit,Current,2024-10-20 0:32:15,2024-10-20 0:34:05,Top-up by *3713,2500,0,RON,COMPLETED,2585.43
Transfer,Current,2024-10-20 0:34:17,2024-10-20 0:34:17,Savings Vault topup,-2500,0,RON,COMPLETED,85.43
Card Payment,Current,2024-10-19 19:37:43,2024-10-20 15:17:50,Premium Self Wash,-15,0,RON,COMPLETED,70.43
Card Payment,Current,2024-10-18 11:24:58,2024-10-20 15:19:55,Horia Hulubei National Institute of Physics and Nuclear Engineering,-19,0,RON,COMPLETED,51.43
Transfer,Current,2024-10-20 23:34:36,2024-10-20 23:34:36,From RON Savings account,16,0,RON,COMPLETED,67.43
Transfer,Current,2024-10-21 1:00:56,2024-10-21 1:00:56,From RON Savings account,50,0,RON,COMPLETED,117.43
Transfer,Current,2024-10-21 1:11:29,2024-10-21 1:11:29,Transfer from LUCIANA-MARIA SUTAN,33.33,0,RON,COMPLETED,150.76
Transfer,Current,2024-10-21 1:24:58,2024-10-21 1:24:58,Savings Vault topup,-50,0,RON,COMPLETED,100.76
Transfer,Current,2024-10-21 2:49:19,2024-10-21 2:49:19,From RON Savings account,120,0,RON,COMPLETED,220.76
Transfer,Current,2024-10-21 2:50:12,2024-10-21 2:52:04,To Mioara Simona Cristescu,-120,0,RON,COMPLETED,100.76
Transfer,Current,2024-10-21 10:03:28,2024-10-21 10:03:28,From RON Savings account,50,0,RON,COMPLETED,150.76
Transfer,Current,2024-10-21 10:33:57,2024-10-21 10:33:57,From RON Savings account,8500,0,RON,COMPLETED,8650.76
Fee,Current,2024-10-21 10:36:11,2024-10-21 10:36:11,Premium plan fee,-35.99,0,RON,COMPLETED,8614.77
Exchange,Current,2024-10-21 10:39:07,2024-10-21 10:39:07,Transfer to Revolut Digital Assets Europe Ltd,-8400.91,0,RON,COMPLETED,213.86
Transfer,Current,2024-10-21 10:43:11,2024-10-21 10:43:11,Savings Vault topup,-100,0,RON,COMPLETED,113.86
Card Payment,Current,2024-10-20 23:36:24,2024-10-21 15:10:33,McDonald's,-18,0,RON,COMPLETED,95.86
Card Payment,Current,2024-10-18 23:41:41,2024-10-21 16:09:43,BgToll,-22.99,0,RON,COMPLETED,72.87
Transfer,Current,2024-10-21 19:58:33,2024-10-21 19:58:33,Transfer from MARIA-MADALINA STATE,19,0,RON,COMPLETED,91.87
Transfer,Current,2024-10-21 20:15:25,2024-10-21 20:15:25,From RON Savings account,50,0,RON,COMPLETED,141.87
Transfer,Current,2024-10-21 20:36:35,2024-10-21 20:36:36,Transfer to ANDREI MECHETIUC,-18,0,RON,COMPLETED,123.87
Transfer,Current,2024-10-22 9:47:58,2024-10-22 9:47:58,From RON Savings account,400,0,RON,COMPLETED,523.87
Deposit,Current,2024-10-22 12:11:04,2024-10-22 12:11:05,Payment from CRISTEA IONUT GABRIEL,100,0,RON,COMPLETED,623.87
Transfer,Current,2024-10-22 12:11:25,2024-10-22 12:11:25,Savings Vault topup,-100,0,RON,COMPLETED,523.87
Card Payment,Current,2024-10-19 0:38:17,2024-10-22 15:37:51,Compania Naţională de Administrare a Infrastructurii Rutiere,-15,0,RON,COMPLETED,508.87
ATM,Current,2024-10-21 13:21:57,2024-10-22 15:40:39,"Cash withdrawal at Hotel Magurele, Str. Atom",-10,0,RON,COMPLETED,498.87
Card Payment,Current,2024-10-21 20:19:29,2024-10-22 16:15:25,McDonald's,-18,0,RON,COMPLETED,480.87
Card Payment,Current,2024-10-21 1:09:39,2024-10-22 16:15:32,McDonald's,-33,0,RON,COMPLETED,447.87
Transfer,Current,2024-10-22 17:34:08,2024-10-22 17:34:08,Transfer to MARIA-MADALINA STATE,-18,0,RON,COMPLETED,429.87
Transfer,Current,2024-10-23 13:59:20,2024-10-23 13:59:20,From RON Savings account,100,0,RON,COMPLETED,529.87
Transfer,Current,2024-10-23 13:59:38,2024-10-23 13:59:38,Transfer to ANDREEA IONESCU,-100,0,RON,COMPLETED,429.87
Card Payment,Current,2024-10-19 3:35:38,2024-10-23 14:59:38,Dunav most,-10.19,0.1,RON,COMPLETED,419.58
Card Payment,Current,2024-10-22 11:03:17,2024-10-23 15:16:14,Mega Image,-6.28,0,RON,COMPLETED,413.3
Transfer,Current,2024-10-24 4:59:18,2024-10-24 4:59:19,From RON Savings account,350,0,RON,COMPLETED,763.3
Transfer,Current,2024-10-24 5:02:16,2024-10-24 5:02:16,Transfer to ANDREEA IONESCU,-27,0,RON,COMPLETED,736.3
Transfer,Current,2024-10-24 5:27:01,2024-10-24 5:27:02,Transfer to ANDREEA IONESCU,-5,0,RON,COMPLETED,731.3
Transfer,Current,2024-10-24 10:10:40,2024-10-24 10:10:41,Transfer to ANDREEA IONESCU,-45,0,RON,COMPLETED,686.3
Card Payment,Current,2024-10-22 12:05:28,2024-10-24 15:47:17,Fan curier,-400,0,RON,COMPLETED,286.3
Card Payment,Current,2024-10-23 11:12:25,2024-10-24 16:06:52,Mega Image,-10.08,0,RON,COMPLETED,276.22
Transfer,Current,2024-10-24 22:46:31,2024-10-24 22:46:31,Transfer to ANDREEA IONESCU,-50,0,RON,COMPLETED,226.22
Deposit,Current,2024-10-25 15:53:12,2024-10-25 15:53:13,Payment from CRISTEA IONUT GABRIEL,100,0,RON,COMPLETED,326.22
Card Payment,Current,2024-10-24 5:00:39,2024-10-25 16:09:54,BgToll,-33.2,0,RON,COMPLETED,293.02
Card Payment,Current,2024-10-24 23:03:23,2024-10-25 16:32:18,Gaberci Trejd,-3.24,0,RON,COMPLETED,289.78
Transfer,Current,2024-10-25 18:40:13,2024-10-25 18:40:13,From RON Savings account,1.02,0,RON,COMPLETED,290.8
CARD_CREDIT,Current,2024-10-26 0:00:30,2024-10-26 0:00:30,superbet.ro,100,0,RON,COMPLETED,390.8
Transfer,Current,2024-10-26 0:02:34,2024-10-26 0:02:34,Transfer to IONUT-GABRIEL CRISTEA,-50,0,RON,COMPLETED,340.8
Deposit,Current,2024-10-26 9:29:23,2024-10-26 9:30:13,Top-up by *9983,200,0,RON,COMPLETED,540.8
Transfer,Current,2024-10-26 11:19:26,2024-10-26 11:19:26,Transfer from ANDREEA IONESCU,60,0,RON,COMPLETED,600.8
Card Payment,Current,2024-10-25 21:12:41,2024-10-26 16:11:51,Superbet,-100,0,RON,COMPLETED,500.8
Transfer,Current,2024-10-26 22:16:59,2024-10-26 22:16:59,Transfer from ANDREEA IONESCU,8,0,RON,COMPLETED,508.8
Transfer,Current,2024-10-26 22:18:42,2024-10-26 22:18:42,Transfer to MATEI-DAVID-STEFAN ZICHISANU,-20,0,RON,COMPLETED,488.8
Deposit,Current,2024-10-27 13:59:38,2024-10-27 13:59:42,Top-up by *7150,220,0,RON,COMPLETED,708.8
Card Payment,Current,2024-10-26 11:53:52,2024-10-27 16:11:18,Stokomak 20,-13.98,0.14,RON,COMPLETED,694.68
Card Payment,Current,2024-10-26 22:12:16,2024-10-27 16:11:19,Jumbo K.6,-32.43,0.32,RON,COMPLETED,661.93
Card Payment,Current,2024-10-26 22:17:16,2024-10-27 16:11:19,Restoran Gudis,-33.16,0.33,RON,COMPLETED,628.44
Deposit,Current,2024-10-27 23:47:18,2024-10-27 23:47:22,Top-up by *7150,60,0,RON,COMPLETED,688.44
Transfer,Current,2024-10-27 23:47:49,2024-10-27 23:47:49,Transfer to ANDREEA IONESCU,-100,0,RON,COMPLETED,588.44
Deposit,Current,2024-10-28 10:09:06,2024-10-28 10:09:06,Payment from CRISTEA IONUT GABRIEL,100,0,RON,COMPLETED,688.44
Deposit,Current,2024-10-28 11:42:13,2024-10-28 11:42:13,Payment from CRISTEA IONUT GABRIEL,100,0,RON,COMPLETED,788.44
Card Payment,Current,2024-10-26 10:40:56,2024-10-28 16:16:07,Grandprom,-2.85,0.03,RON,COMPLETED,785.56
Card Payment,Current,2024-10-25 22:00:51,2024-10-28 16:16:09,Grandprom,-2.86,0,RON,COMPLETED,782.7
Card Payment,Current,2024-10-26 13:45:23,2024-10-28 16:16:09,Grandprom,-2.85,0.03,RON,COMPLETED,779.82
Card Payment,Current,2024-10-26 21:24:17,2024-10-28 16:16:09,Tina Vet Doo,-96.39,0.96,RON,COMPLETED,682.47
Card Payment,Current,2024-10-27 13:55:09,2024-10-28 16:16:09,Tinex,-8.94,0.09,RON,COMPLETED,673.44
Card Payment,Current,2024-10-27 15:32:17,2024-10-28 16:16:09,LUKOIL,-6.1,0.06,RON,COMPLETED,667.28
Card Payment,Current,2024-10-27 12:50:51,2024-10-28 16:16:34,Plaset Bejkeri,-20.32,0.2,RON,COMPLETED,646.76
